SuccGrp	AC	FromSpp	ToSpp	pTrans	contag	pctChange
gRS21	1	 PeE	 Pg	0.005000	0	0
gRS21	1	 PeE	 PgBb	0.002000	0	0
gRS21	1	 PeE	 PgPe	0.004007	0.500000	0.176234
gRS21	1	 PeE	 SBb	0.085000	0	0
gRS21	1	 PeE	 SPe	0.042296	0.500000	0.704935
gRS21	1	 PeE	 SE	0.019092	0.500000	0.484200
gRS21	1	 PePg	 BbPe	0.062249	0.500000	0.401606
gRS21	1	 PePg	 BbE	0.011000	0	0
gRS21	1	 PePg	 BbS	0.020000	0	0
gRS21	1	 PePg	 PeBb	0.058233	0.500000	0.401606
gRS21	1	 PePg	 PeE	0.007012	0.500000	0.176234
gRS21	1	 PePg	 PePg	0.003305	0	-17.370880
gRS21	1	 PePg	 PeS	0.003003	0.500000	0.100402
gRS21	1	 PePg	 E	0.024000	0	0
gRS21	1	 PePg	 EBb	0.070000	0	0
gRS21	1	 PePg	 EPg	0.005006	0.500000	0.125628
gRS21	1	 PePg	 ES	0.160000	0	0
gRS21	1	 PePg	 Pg	0.005013	1	0.251256
gRS21	1	 PePg	 PgBb	0.002002	0.500000	0.100402
gRS21	1	 PePg	 PgPe	0.004008	1	0.200803
gRS21	1	 PePg	 SBb	0.085000	0	0
gRS21	1	 PePg	 SPe	0.042169	0.500000	0.401606
gRS21	1	 PePg	 SE	0.019000	0	0
gRS21	1	 PeS	 BbPe	0.062187	0.500000	0.300903
gRS21	1	 PeS	 BbE	0.011000	0	0
gRS21	1	 PeS	 BbS	0.020060	0.500000	0.300903
gRS21	1	 PeS	 PeBb	0.058175	0.500000	0.300903
gRS21	1	 PeS	 PeE	0.007012	0.500000	0.176234
gRS21	1	 PeS	 PePg	0.004004	0.500000	0.100402
gRS21	1	 PeS	 PeS	0.001638	0	-45.413152
gRS21	1	 PeS	 E	0.024000	0	0
gRS21	1	 PeS	 EBb	0.070000	0	0
gRS21	1	 PeS	 EPg	0.005000	0	0
gRS21	1	 PeS	 ES	0.160481	0.500000	0.300903
gRS21	1	 PeS	 Pg	0.005000	0	0
gRS21	1	 PeS	 PgBb	0.002000	0	0
gRS21	1	 PeS	 PgPe	0.004004	0.500000	0.100402
gRS21	1	 PeS	 SBb	0.085256	0.500000	0.300903
gRS21	1	 PeS	 SPe	0.042126	1	0.300903
gRS21	1	 PeS	 SE	0.019057	0.500000	0.300903
gRS21	1	 E	 BbPe	0.062000	0	0
gRS21	1	 E	 BbE	0.011122	1	1.112235
gRS21	1	 E	 BbS	0.020000	0	0
gRS21	1	 E	 PeBb	0.058000	0	0
gRS21	1	 E	 PeE	0.007049	1	0.704935
gRS21	1	 E	 PePg	0.004000	0	0
gRS21	1	 E	 PeS	0.003000	0	0
gRS21	1	 E	 E	0.017914	0	-25.359005
gRS21	1	 E	 EBb	0.071721	1	2.459016
gRS21	1	 E	 EPg	0.005025	1	0.502513
gRS21	1	 E	 ES	0.163934	1	2.459016
gRS21	1	 E	 Pg	0.005000	0	0
gRS21	1	 E	 PgBb	0.002000	0	0
gRS21	1	 E	 PgPe	0.004000	0	0
gRS21	1	 E	 SBb	0.085000	0	0
gRS21	1	 E	 SPe	0.042000	0	0
gRS21	1	 E	 SE	0.019234	1	1.229508
gRS21	1	 EBb	 BbPe	0.063167	0.500000	1.881720
gRS21	1	 EBb	 BbE	0.011122	1	1.112235
gRS21	1	 EBb	 BbS	0.020376	0.500000	1.881720
gRS21	1	 EBb	 PeBb	0.059091	0.500000	1.881720
gRS21	1	 EBb	 PeE	0.007049	0.500000	0.704935
gRS21	1	 EBb	 PePg	0.004000	0	0
gRS21	1	 EBb	 PeS	0.003000	0	0
gRS21	1	 EBb	 E	0.024590	1	2.459016
gRS21	1	 EBb	 EBb	0.056624	0	-19.108594
gRS21	1	 EBb	 EPg	0.005025	0.500000	0.502513
gRS21	1	 EBb	 ES	0.167619	0.500000	4.761905
gRS21	1	 EBb	 Pg	0.005000	0	0
gRS21	1	 EBb	 PgBb	0.002004	0.500000	0.200401
gRS21	1	 EBb	 PgPe	0.004000	0	0
gRS21	1	 EBb	 SBb	0.086974	0.500000	2.322404
gRS21	1	 EBb	 SPe	0.042000	0	0
gRS21	1	 EBb	 SE	0.019358	0.500000	1.881720
gRS21	1	 EPe	 BbPe	0.062000	0.500000	0
gRS21	1	 EPe	 BbE	0.011000	0.500000	0
gRS21	1	 EPe	 BbS	0.020000	0	0
gRS21	1	 EPe	 PeBb	0.058000	0.500000	0
gRS21	1	 EPe	 PeE	0.007000	1	0
gRS21	1	 EPe	 PePg	0.004000	0.500000	0
gRS21	1	 EPe	 PeS	0.003000	0.500000	0
gRS21	1	 EPe	 E	0.024000	1	0
gRS21	1	 EPe	 EBb	0.070000	0.500000	0
gRS21	1	 EPe	 EPg	0.005000	0.500000	0
gRS21	1	 EPe	 ES	0.160000	0.500000	0
gRS21	1	 EPe	 Pg	0.005000	0	0
gRS21	1	 EPe	 PgBb	0.002000	0	0
gRS21	1	 EPe	 PgPe	0.004000	0.500000	0
gRS21	1	 EPe	 SBb	0.085000	0	0
gRS21	1	 EPe	 SPe	0.042000	0.500000	0
gRS21	1	 EPe	 SE	0.019000	0.500000	0
gRS21	1	 EPg	 BbPe	0.062000	0	0
gRS21	1	 EPg	 BbE	0.011031	0.500000	0.278059
gRS21	1	 EPg	 BbS	0.020000	0	0
gRS21	1	 EPg	 PeBb	0.058000	0	0
gRS21	1	 EPg	 PeE	0.007012	0.500000	0.176234
gRS21	1	 EPg	 PePg	0.004005	0.500000	0.125628
gRS21	1	 EPg	 PeS	0.003000	0	0
gRS21	1	 EPg	 E	0.024121	1	0.502513
gRS21	1	 EPg	 EBb	0.070352	0.500000	0.502513
gRS21	1	 EPg	 EPg	0.003564	0	-28.728566
gRS21	1	 EPg	 ES	0.160804	0.500000	0.502513
gRS21	1	 EPg	 Pg	0.005013	1	0.251256
gRS21	1	 EPg	 PgBb	0.002003	0.500000	0.125628
gRS21	1	 EPg	 PgPe	0.004005	0.500000	0.125628
gRS21	1	 EPg	 SBb	0.085000	0	0
gRS21	1	 EPg	 SPe	0.042000	0	0
gRS21	1	 EPg	 SE	0.019092	0.500000	0.484200
gRS21	1	 ES	 BbPe	0.062000	0	0
gRS21	1	 ES	 BbE	0.011122	0.500000	1.112235
gRS21	1	 ES	 BbS	0.020408	0.500000	2.040816
gRS21	1	 ES	 PeBb	0.058000	0	0
gRS21	1	 ES	 PeE	0.007049	0.500000	0.704935
gRS21	1	 ES	 PePg	0.004000	0	0
gRS21	1	 ES	 PeS	0.003009	0.500000	0.300903
gRS21	1	 ES	 E	0.024590	1	2.459016
gRS21	1	 ES	 EBb	0.073333	0.500000	4.761905
gRS21	1	 ES	 EPg	0.005025	0.500000	0.502513
gRS21	1	 ES	 ES	0.149206	0	-6.746532
gRS21	1	 ES	 Pg	0.005000	0	0
gRS21	1	 ES	 PgBb	0.002000	0	0
gRS21	1	 ES	 PgPe	0.004000	0	0
gRS21	1	 ES	 SBb	0.089048	0.500000	4.761905
gRS21	1	 ES	 SPe	0.043841	0.500000	4.384134
gRS21	1	 ES	 SE	0.019368	1	1.936799
gRS21	1	 Pg	 BbPe	0.062000	0	0
gRS21	1	 Pg	 BbE	0.011000	0	0
gRS21	1	 Pg	 BbS	0.020000	0	0
gRS21	1	 Pg	 PeBb	0.058000	0	0
gRS21	1	 Pg	 PeE	0.007000	0	0
gRS21	1	 Pg	 PePg	0.004010	1	0.251256
gRS21	1	 Pg	 PeS	0.003000	0	0
gRS21	1	 Pg	 E	0.024000	0	0
gRS21	1	 Pg	 EBb	0.070000	0	0
gRS21	1	 Pg	 EPg	0.005013	1	0.251256
gRS21	1	 Pg	 ES	0.160000	0	0
gRS21	1	 Pg	 Pg	0.004963	0	-0.733427
gRS21	1	 Pg	 PgBb	0.002004	1	0.200401
gRS21	1	 Pg	 PgPe	0.004010	1	0.251256
gRS21	1	 Pg	 SBb	0.085000	0	0
gRS21	1	 Pg	 SPe	0.042000	0	0
gRS21	1	 Pg	 SE	0.019000	0	0
gRS21	1	 PgBb	 BbPe	0.062124	0.500000	0.200401
gRS21	1	 PgBb	 BbE	0.011022	0.500000	0.200401
gRS21	1	 PgBb	 BbS	0.020040	0.500000	0.200401
gRS21	1	 PgBb	 PeBb	0.058116	0.500000	0.200401
gRS21	1	 PgBb	 PeE	0.007000	0	0
gRS21	1	 PgBb	 PePg	0.004004	0.500000	0.100402
gRS21	1	 PgBb	 PeS	0.003000	0	0
gRS21	1	 PgBb	 E	0.024000	0	0
gRS21	1	 PgBb	 EBb	0.070140	0.500000	0.200401
gRS21	1	 PgBb	 EPg	0.005006	0.500000	0.125628
gRS21	1	 PgBb	 ES	0.160000	0	0
gRS21	1	 PgBb	 Pg	0.005010	1	0.200401
gRS21	1	 PgBb	 PgBb	0.001362	0	-31.878001
gRS21	1	 PgBb	 PgPe	0.004004	0.500000	0.100402
gRS21	1	 PgBb	 SBb	0.085170	0.500000	0.200401
gRS21	1	 PgBb	 SPe	0.042000	0	0
gRS21	1	 PgBb	 SE	0.019000	0	0
gRS21	1	 PgPe	 BbPe	0.062249	0.500000	0.401606
gRS21	1	 PgPe	 BbE	0.011000	0	0
gRS21	1	 PgPe	 BbS	0.020000	0	0
gRS21	1	 PgPe	 PeBb	0.058233	0.500000	0.401606
gRS21	1	 PgPe	 PeE	0.007012	0.500000	0.176234
gRS21	1	 PgPe	 PePg	0.004008	1	0.200803
gRS21	1	 PgPe	 PeS	0.003003	0.500000	0.100402
gRS21	1	 PgPe	 E	0.024000	0	0
gRS21	1	 PgPe	 EBb	0.070000	0	0
gRS21	1	 PgPe	 EPg	0.005006	0.500000	0.125628
gRS21	1	 PgPe	 ES	0.160000	0	0
gRS21	1	 PgPe	 Pg	0.005013	1	0.251256
gRS21	1	 PgPe	 PgBb	0.002002	0.500000	0.100402
gRS21	1	 PgPe	 PgPe	0.003305	0	-17.370880
gRS21	1	 PgPe	 SBb	0.085000	0	0
gRS21	1	 PgPe	 SPe	0.042169	0.500000	0.401606
gRS21	1	 PgPe	 SE	0.019000	0	0
gRS21	1	 PgE	 BbPe	0.062000	0	0
gRS21	1	 PgE	 BbE	0.011000	0.500000	0
gRS21	1	 PgE	 BbS	0.020000	0	0
gRS21	1	 PgE	 PeBb	0.058000	0	0
gRS21	1	 PgE	 PeE	0.007000	0.500000	0
gRS21	1	 PgE	 PePg	0.004000	0.500000	0
gRS21	1	 PgE	 PeS	0.003000	0	0
gRS21	1	 PgE	 E	0.024000	1	0
gRS21	1	 PgE	 EBb	0.070000	0.500000	0
gRS21	1	 PgE	 EPg	0.005000	1	0
gRS21	1	 PgE	 ES	0.160000	0.500000	0
gRS21	1	 PgE	 Pg	0.005000	1	0
gRS21	1	 PgE	 PgBb	0.002000	0.500000	0
gRS21	1	 PgE	 PgPe	0.004000	0.500000	0
gRS21	1	 PgE	 SBb	0.085000	0	0
gRS21	1	 PgE	 SPe	0.042000	0	0
gRS21	1	 PgE	 SE	0.019000	0.500000	0
gRS21	1	 S	 BbPe	0.062000	0	0
gRS21	1	 S	 BbE	0.011000	0	0
gRS21	1	 S	 BbS	0.020000	1	0
gRS21	1	 S	 PeBb	0.058000	0	0
gRS21	1	 S	 PeE	0.007000	0	0
gRS21	1	 S	 PePg	0.004000	0	0
gRS21	1	 S	 PeS	0.003000	1	0
gRS21	1	 S	 E	0.024000	0	0
gRS21	1	 S	 EBb	0.070000	0	0
gRS21	1	 S	 EPg	0.005000	0	0
gRS21	1	 S	 ES	0.160000	1	0
gRS21	1	 S	 Pg	0.005000	0	0
gRS21	1	 S	 PgBb	0.002000	0	0
gRS21	1	 S	 PgPe	0.004000	0	0
gRS21	1	 S	 SBb	0.085000	1	0
gRS21	1	 S	 SPe	0.042000	1	0
gRS21	1	 S	 SE	0.019000	1	0
gRS21	1	 SBb	 BbPe	0.063440	0.500000	2.322404
gRS21	1	 SBb	 BbE	0.011122	0.500000	1.112235
gRS21	1	 SBb	 BbS	0.020408	1	2.040816
gRS21	1	 SBb	 PeBb	0.059347	0.500000	2.322404
gRS21	1	 SBb	 PeE	0.007000	0	0
gRS21	1	 SBb	 PePg	0.004000	0	0
gRS21	1	 SBb	 PeS	0.003009	0.500000	0.300903
gRS21	1	 SBb	 E	0.024000	0	0
gRS21	1	 SBb	 EBb	0.071626	0.500000	2.322404
gRS21	1	 SBb	 EPg	0.005000	0	0
gRS21	1	 SBb	 ES	0.167619	0.500000	4.761905
gRS21	1	 SBb	 Pg	0.005000	0	0
gRS21	1	 SBb	 PgBb	0.002004	0.500000	0.200401
gRS21	1	 SBb	 PgPe	0.004000	0	0
gRS21	1	 SBb	 SBb	0.071081	0	-16.374779
gRS21	1	 SBb	 SPe	0.042975	0.500000	2.322404
gRS21	1	 SBb	 SE	0.019368	0.500000	1.936799
gRS21	1	 SPe	 BbPe	0.063025	0.500000	1.652452
gRS21	1	 SPe	 BbE	0.011000	0	0
gRS21	1	 SPe	 BbS	0.020219	0.500000	1.096033
gRS21	1	 SPe	 PeBb	0.058893	0.500000	1.539278
gRS21	1	 SPe	 PeE	0.007049	0.500000	0.704935
gRS21	1	 SPe	 PePg	0.004016	0.500000	0.401606
gRS21	1	 SPe	 PeS	0.003009	1	0.300903
gRS21	1	 SPe	 E	0.024000	0	0
gRS21	1	 SPe	 EBb	0.070000	0	0
gRS21	1	 SPe	 EPg	0.005000	0	0
gRS21	1	 SPe	 ES	0.167015	0.500000	4.384134
gRS21	1	 SPe	 Pg	0.005000	0	0
gRS21	1	 SPe	 PgBb	0.002000	0	0
gRS21	1	 SPe	 PgPe	0.004016	0.500000	0.401606
gRS21	1	 SPe	 SBb	0.086974	0.500000	2.322404
gRS21	1	 SPe	 SPe	0.030576	0	-27.199793
gRS21	1	 SPe	 SE	0.019208	0.500000	1.096033
gRS21	1	 SE	 BbPe	0.062000	0	0
gRS21	1	 SE	 BbE	0.011053	0.500000	0.484200
gRS21	1	 SE	 BbS	0.020102	0.500000	0.510204
gRS21	1	 SE	 PeBb	0.058000	0	0
gRS21	1	 SE	 PeE	0.007034	0.500000	0.484200
gRS21	1	 SE	 PePg	0.004000	0	0
gRS21	1	 SE	 PeS	0.003009	0.500000	0.300903
gRS21	1	 SE	 E	0.024295	1	1.229508
gRS21	1	 SE	 EBb	0.071317	0.500000	1.881720
gRS21	1	 SE	 EPg	0.005024	0.500000	0.484200
gRS21	1	 SE	 ES	0.163099	1	1.936799
gRS21	1	 SE	 Pg	0.005000	0	0
gRS21	1	 SE	 PgBb	0.002000	0	0
gRS21	1	 SE	 PgPe	0.004000	0	0
gRS21	1	 SE	 SBb	0.086646	0.500000	1.936799
gRS21	1	 SE	 SPe	0.042460	0.500000	1.096033
gRS21	1	 SE	 SE	0.011960	0	-37.053748
gRS21	2	 PeBb	 Bb	0.003009	1	0.300903
gRS21	2	 PeBb	 BbE	0.097166	0.500000	1.214575
gRS21	2	 PeBb	 BbPg	0.002004	0.500000	0.200401
gRS21	2	 PeBb	 BbS	0.057692	0.500000	1.214575
gRS21	2	 PeBb	 PeBb	0.008542	0	-28.817539
gRS21	2	 PeBb	 PeE	0.042460	0.500000	1.096033
gRS21	2	 PeBb	 PePg	0.004012	0.500000	0.303644
gRS21	2	 PeBb	 PeS	0.003009	0.500000	0.300903
gRS21	2	 PeBb	 E	0.116000	0	0
gRS21	2	 PeBb	 EBb	0.089069	0.500000	1.214575
gRS21	2	 PeBb	 EPg	0.010000	0	0
gRS21	2	 PeBb	 Pg	0.005000	0	0
gRS21	2	 PeBb	 PgBb	0.008024	0.500000	0.303644
gRS21	2	 PeBb	 PgPe	0.004012	0.500000	0.303644
gRS21	2	 PeBb	 SE	0.006000	0	0
gRS21	2	 PeE	 Bb	0.003000	0	0
gRS21	2	 PeE	 BbE	0.098549	0.500000	2.654867
gRS21	2	 PeE	 BbPg	0.002000	0	0
gRS21	2	 PeE	 BbS	0.057000	0	0
gRS21	2	 PeE	 PeBb	0.012132	0.500000	1.096033
gRS21	2	 PeE	 PeE	0.031933	0	-23.969004
gRS21	2	 PeE	 PePg	0.004016	0.500000	0.401606
gRS21	2	 PeE	 PeS	0.003009	0.500000	0.300903
gRS21	2	 PeE	 E	0.121086	1	4.384134
gRS21	2	 PeE	 EBb	0.090123	0.500000	2.412281
gRS21	2	 PeE	 EPg	0.010101	0.500000	1.010101
gRS21	2	 PeE	 Pg	0.005000	0	0
gRS21	2	 PeE	 PgBb	0.008000	0	0
gRS21	2	 PeE	 PgPe	0.004016	0.500000	0.401606
gRS21	2	 PeE	 SE	0.006036	0.500000	0.603622
gRS21	2	 PePg	 Bb	0.003000	0	0
gRS21	2	 PePg	 BbE	0.096000	0	0
gRS21	2	 PePg	 BbPg	0.002002	0.500000	0.100402
gRS21	2	 PePg	 BbS	0.057000	0	0
gRS21	2	 PePg	 PeBb	0.012036	0.500000	0.303644
gRS21	2	 PePg	 PeE	0.042169	0.500000	0.401606
gRS21	2	 PePg	 PePg	0.003728	0	-6.802713
gRS21	2	 PePg	 PeS	0.003003	0.500000	0.100402
gRS21	2	 PePg	 E	0.116000	0	0
gRS21	2	 PePg	 EBb	0.088000	0	0
gRS21	2	 PePg	 EPg	0.010025	0.500000	0.252525
gRS21	2	 PePg	 Pg	0.005013	1	0.251256
gRS21	2	 PePg	 PgBb	0.008016	0.500000	0.201613
gRS21	2	 PePg	 PgPe	0.004008	1	0.200803
gRS21	2	 PePg	 SE	0.006000	0	0
gRS21	2	 PeS	 Bb	0.003000	0	0
gRS21	2	 PeS	 BbE	0.096000	0	0
gRS21	2	 PeS	 BbPg	0.002000	0	0
gRS21	2	 PeS	 BbS	0.057172	0.500000	0.300903
gRS21	2	 PeS	 PeBb	0.012036	0.500000	0.300903
gRS21	2	 PeS	 PeE	0.042126	0.500000	0.300903
gRS21	2	 PeS	 PePg	0.004004	0.500000	0.100402
gRS21	2	 PeS	 PeS	0.002649	0	-11.702949
gRS21	2	 PeS	 E	0.116000	0	0
gRS21	2	 PeS	 EBb	0.088000	0	0
gRS21	2	 PeS	 EPg	0.010000	0	0
gRS21	2	 PeS	 Pg	0.005000	0	0
gRS21	2	 PeS	 PgBb	0.008000	0	0
gRS21	2	 PeS	 PgPe	0.004004	0.500000	0.100402
gRS21	2	 PeS	 SE	0.006009	0.500000	0.150905
gRS21	2	 E	 Bb	0.003000	0	0
gRS21	2	 E	 BbE	0.102299	1	6.561086
gRS21	2	 E	 BbPg	0.002000	0	0
gRS21	2	 E	 BbS	0.057000	0	0
gRS21	2	 E	 PeBb	0.012000	0	0
gRS21	2	 E	 PeE	0.043841	1	4.384134
gRS21	2	 E	 PePg	0.004000	0	0
gRS21	2	 E	 PeS	0.003000	0	0
gRS21	2	 E	 E	0.101949	0	-12.112898
gRS21	2	 E	 EBb	0.093774	1	6.561086
gRS21	2	 E	 EPg	0.010101	1	1.010101
gRS21	2	 E	 Pg	0.005000	0	0
gRS21	2	 E	 PgBb	0.008000	0	0
gRS21	2	 E	 PgPe	0.004000	0	0
gRS21	2	 E	 SE	0.006036	1	0.603622
gRS21	2	 EBb	 Bb	0.003009	1	0.300903
gRS21	2	 EBb	 BbE	0.101097	1	5.309735
gRS21	2	 EBb	 BbPg	0.002004	0.500000	0.200401
gRS21	2	 EBb	 BbS	0.058375	0.500000	2.412281
gRS21	2	 EBb	 PeBb	0.012146	0.500000	1.214575
gRS21	2	 EBb	 PeE	0.043013	0.500000	2.412281
gRS21	2	 EBb	 PePg	0.004000	0	0
gRS21	2	 EBb	 PeS	0.003000	0	0
gRS21	2	 EBb	 E	0.123611	1	6.561086
gRS21	2	 EBb	 EBb	0.072543	0	-17.564648
gRS21	2	 EBb	 EPg	0.010101	0.500000	1.010101
gRS21	2	 EBb	 Pg	0.005000	0	0
gRS21	2	 EBb	 PgBb	0.008065	0.500000	0.806452
gRS21	2	 EBb	 PgPe	0.004000	0	0
gRS21	2	 EBb	 SE	0.006036	0.500000	0.603622
gRS21	2	 EPe	 Bb	0.003000	0	0
gRS21	2	 EPe	 BbE	0.096000	0.500000	0
gRS21	2	 EPe	 BbPg	0.002000	0	0
gRS21	2	 EPe	 BbS	0.057000	0	0
gRS21	2	 EPe	 PeBb	0.012000	0.500000	0
gRS21	2	 EPe	 PeE	0.042000	1	0
gRS21	2	 EPe	 PePg	0.004000	0.500000	0
gRS21	2	 EPe	 PeS	0.003000	0.500000	0
gRS21	2	 EPe	 E	0.116000	1	0
gRS21	2	 EPe	 EBb	0.088000	0.500000	0
gRS21	2	 EPe	 EPg	0.010000	0.500000	0
gRS21	2	 EPe	 Pg	0.005000	0	0
gRS21	2	 EPe	 PgBb	0.008000	0	0
gRS21	2	 EPe	 PgPe	0.004000	0.500000	0
gRS21	2	 EPe	 SE	0.006000	0.500000	0
gRS21	2	 EPg	 Bb	0.003000	0	0
gRS21	2	 EPg	 BbE	0.096970	0.500000	1.010101
gRS21	2	 EPg	 BbPg	0.002004	0.500000	0.200401
gRS21	2	 EPg	 BbS	0.057000	0	0
gRS21	2	 EPg	 PeBb	0.012000	0	0
gRS21	2	 EPg	 PeE	0.042424	0.500000	1.010101
gRS21	2	 EPg	 PePg	0.004010	0.500000	0.252525
gRS21	2	 EPg	 PeS	0.003000	0	0
gRS21	2	 EPg	 E	0.117172	1	1.010101
gRS21	2	 EPg	 EBb	0.088889	0.500000	1.010101
gRS21	2	 EPg	 EPg	0.006461	0	-35.392347
gRS21	2	 EPg	 Pg	0.005025	1	0.502513
gRS21	2	 EPg	 PgBb	0.008020	0.500000	0.252525
gRS21	2	 EPg	 PgPe	0.004010	0.500000	0.252525
gRS21	2	 EPg	 SE	0.006015	0.500000	0.252525
gRS21	2	 ES	 Bb	0.003000	0	0
gRS21	2	 ES	 BbE	0.096000	0.500000	0
gRS21	2	 ES	 BbPg	0.002000	0	0
gRS21	2	 ES	 BbS	0.057000	0.500000	0
gRS21	2	 ES	 PeBb	0.012000	0	0
gRS21	2	 ES	 PeE	0.042000	0.500000	0
gRS21	2	 ES	 PePg	0.004000	0	0
gRS21	2	 ES	 PeS	0.003000	0.500000	0
gRS21	2	 ES	 E	0.116000	1	0
gRS21	2	 ES	 EBb	0.088000	0.500000	0
gRS21	2	 ES	 EPg	0.010000	0.500000	0
gRS21	2	 ES	 Pg	0.005000	0	0
gRS21	2	 ES	 PgBb	0.008000	0	0
gRS21	2	 ES	 PgPe	0.004000	0	0
gRS21	2	 ES	 SE	0.006000	1	0
gRS21	2	 Pg	 Bb	0.003000	0	0
gRS21	2	 Pg	 BbE	0.096000	0	0
gRS21	2	 Pg	 BbPg	0.002004	1	0.200401
gRS21	2	 Pg	 BbS	0.057000	0	0
gRS21	2	 Pg	 PeBb	0.012000	0	0
gRS21	2	 Pg	 PeE	0.042000	0	0
gRS21	2	 Pg	 PePg	0.004010	1	0.251256
gRS21	2	 Pg	 PeS	0.003000	0	0
gRS21	2	 Pg	 E	0.116000	0	0
gRS21	2	 Pg	 EBb	0.088000	0	0
gRS21	2	 Pg	 EPg	0.010050	1	0.502513
gRS21	2	 Pg	 Pg	0.004893	0	-2.132357
gRS21	2	 Pg	 PgBb	0.008032	1	0.403226
gRS21	2	 Pg	 PgPe	0.004010	1	0.251256
gRS21	2	 Pg	 SE	0.006000	0	0
gRS21	2	 PgBb	 Bb	0.003009	1	0.300903
gRS21	2	 PgBb	 BbE	0.096774	0.500000	0.806452
gRS21	2	 PgBb	 BbPg	0.002004	1	0.200401
gRS21	2	 PgBb	 BbS	0.057460	0.500000	0.806452
gRS21	2	 PgBb	 PeBb	0.012036	0.500000	0.303644
gRS21	2	 PgBb	 PeE	0.042000	0	0
gRS21	2	 PgBb	 PePg	0.004008	0.500000	0.201613
gRS21	2	 PgBb	 PeS	0.003000	0	0
gRS21	2	 PgBb	 E	0.116000	0	0
gRS21	2	 PgBb	 EBb	0.088710	0.500000	0.806452
gRS21	2	 PgBb	 EPg	0.010025	0.500000	0.252525
gRS21	2	 PgBb	 Pg	0.005020	1	0.403226
gRS21	2	 PgBb	 PgBb	0.005945	0	-25.682045
gRS21	2	 PgBb	 PgPe	0.004008	0.500000	0.201613
gRS21	2	 PgBb	 SE	0.006000	0	0
gRS21	2	 PgPe	 Bb	0.003000	0	0
gRS21	2	 PgPe	 BbE	0.096000	0	0
gRS21	2	 PgPe	 BbPg	0.002002	0.500000	0.100402
gRS21	2	 PgPe	 BbS	0.057000	0	0
gRS21	2	 PgPe	 PeBb	0.012036	0.500000	0.303644
gRS21	2	 PgPe	 PeE	0.042169	0.500000	0.401606
gRS21	2	 PgPe	 PePg	0.004008	1	0.200803
gRS21	2	 PgPe	 PeS	0.003003	0.500000	0.100402
gRS21	2	 PgPe	 E	0.116000	0	0
gRS21	2	 PgPe	 EBb	0.088000	0	0
gRS21	2	 PgPe	 EPg	0.010025	0.500000	0.252525
gRS21	2	 PgPe	 Pg	0.005013	1	0.251256
gRS21	2	 PgPe	 PgBb	0.008016	0.500000	0.201613
gRS21	2	 PgPe	 PgPe	0.003728	0	-6.802713
gRS21	2	 PgPe	 SE	0.006000	0	0
gRS21	2	 PgE	 Bb	0.003000	0	0
gRS21	2	 PgE	 BbE	0.096000	0.500000	0
gRS21	2	 PgE	 BbPg	0.002000	0.500000	0
gRS21	2	 PgE	 BbS	0.057000	0	0
gRS21	2	 PgE	 PeBb	0.012000	0	0
gRS21	2	 PgE	 PeE	0.042000	0.500000	0
gRS21	2	 PgE	 PePg	0.004000	0.500000	0
gRS21	2	 PgE	 PeS	0.003000	0	0
gRS21	2	 PgE	 E	0.116000	1	0
gRS21	2	 PgE	 EBb	0.088000	0.500000	0
gRS21	2	 PgE	 EPg	0.010000	1	0
gRS21	2	 PgE	 Pg	0.005000	1	0
gRS21	2	 PgE	 PgBb	0.008000	0.500000	0
gRS21	2	 PgE	 PgPe	0.004000	0.500000	0
gRS21	2	 PgE	 SE	0.006000	0.500000	0
gRS21	2	 SBb	 Bb	0.003000	1	0
gRS21	2	 SBb	 BbE	0.096000	0.500000	0
gRS21	2	 SBb	 BbPg	0.002000	0.500000	0
gRS21	2	 SBb	 BbS	0.057000	1	0
gRS21	2	 SBb	 PeBb	0.012000	0.500000	0
gRS21	2	 SBb	 PeE	0.042000	0	0
gRS21	2	 SBb	 PePg	0.004000	0	0
gRS21	2	 SBb	 PeS	0.003000	0.500000	0
gRS21	2	 SBb	 E	0.116000	0	0
gRS21	2	 SBb	 EBb	0.088000	0.500000	0
gRS21	2	 SBb	 EPg	0.010000	0	0
gRS21	2	 SBb	 Pg	0.005000	0	0
gRS21	2	 SBb	 PgBb	0.008000	0.500000	0
gRS21	2	 SBb	 PgPe	0.004000	0	0
gRS21	2	 SBb	 SE	0.006000	0.500000	0
gRS21	2	 SPe	 Bb	0.003000	0	0
gRS21	2	 SPe	 BbE	0.096000	0	0
gRS21	2	 SPe	 BbPg	0.002000	0	0
gRS21	2	 SPe	 BbS	0.057000	0.500000	0
gRS21	2	 SPe	 PeBb	0.012000	0.500000	0
gRS21	2	 SPe	 PeE	0.042000	0.500000	0
gRS21	2	 SPe	 PePg	0.004000	0.500000	0
gRS21	2	 SPe	 PeS	0.003000	1	0
gRS21	2	 SPe	 E	0.116000	0	0
gRS21	2	 SPe	 EBb	0.088000	0	0
gRS21	2	 SPe	 EPg	0.010000	0	0
gRS21	2	 SPe	 Pg	0.005000	0	0
gRS21	2	 SPe	 PgBb	0.008000	0	0
gRS21	2	 SPe	 PgPe	0.004000	0.500000	0
gRS21	2	 SPe	 SE	0.006000	0.500000	0
gRS21	2	 SE	 Bb	0.003000	0	0
gRS21	2	 SE	 BbE	0.096579	0.500000	0.603622
gRS21	2	 SE	 BbPg	0.002000	0	0
gRS21	2	 SE	 BbS	0.057344	0.500000	0.603622
